OBJECTID,Survey By,Date Audited,Type of Crosswalk,Width of Crosswalk,Cross Slope of Crosswalk,Crosswalk Paint Condition,GlobalID,created_user,created_date,last_edited_user,last_edited_date,Asset ID,x,y
1083,LN,7/13/2023 2:27:16 PM,L,10,2% - 5%,P,081fbd3b-989e-41f0-9b7f-fa0e1d4b0130,ENORTON,7/17/2023 4:49:20 PM,ENORTON,7/16/2024 4:51:39 PM,CRW-01070,1732946.58386156,654881.914377481
1084,CW,6/22/2023 7:12:41 PM,T,10,<= 2%,P,1ef26ecf-cc4c-49f5-b1e4-43396c37262c,ENORTON,6/28/2023 3:39:38 PM,ENORTON,7/25/2024 12:59:47 PM,CRW-00581,1734885.95662323,662911.732307315
1085,RL,6/26/2023 6:36:03 PM,L,8,> 5%,F,93329a86-cf81-40a7-9627-33e24f73d025,ENORTON,7/7/2023 6:35:14 PM,ENORTON,7/25/2024 12:59:47 PM,CRW-00769,1732630.25673831,665900.019637808
1086,LW,8/14/2023 3:16:11 PM,L,10,<= 2%,P,ccdfc8b6-ad12-460a-8dd2-0a0e6dc80696,ENORTON,8/21/2023 4:38:46 PM,ENORTON,7/16/2024 3:38:21 PM,CRW-01431,1732631.10680223,664758.908074901
1087,CW,7/10/2023 11:00:04 PM,L,10,2% - 5%,G,a9fa99d4-a83e-4824-835e-445c2590a851,ENORTON,7/17/2023 4:49:20 PM,ENORTON,7/16/2024 4:59:06 PM,CRW-01019,1729855.9158303,667218.31227681
1088,KB,7/28/2023 1:11:10 PM,L,10,<= 2%,F,ce35a2c5-ff88-427f-af1f-f3b26c68eca1,ENORTON,8/1/2023 6:23:49 PM,ENORTON,7/16/2024 4:27:35 PM,CRW-01194,1734199.93043622,658850.391020566
1089,LW,9/20/2023 12:31:25 PM,L,5,2% - 5%,F,35acb980-340d-4d7a-9e27-eab03d6f5173,ENORTON,9/28/2023 2:05:56 PM,ENORTON,7/15/2024 1:25:22 PM,CRW-01765,1743705.64436439,645456.801337972
1090,CW,5/26/2023 9:21:02 PM,T,12,2% - 5%,F,68258ee7-5822-4247-8148-8f96d48bb74a,ENORTON,5/30/2023 5:31:38 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00198,1746677.68828905,672339.650131226
1091,CW,5/30/2023 4:30:04 PM,L,10,2% - 5%,G,4056f185-f285-4786-99ca-d33596f5849d,ENORTON,6/5/2023 11:20:39 PM,ENORTON,7/25/2024 2:25:53 PM,CRW-00257,1738555.7586668,667202.793278977
1092,SD,8/23/2023 1:17:01 PM,L,10,<= 2%,F,3179978e-cc64-4bed-b374-4b2cf16901fe,ENORTON,8/28/2023 5:37:19 PM,ENORTON,7/11/2024 6:07:10 PM,CRW-01583,1737937.66672714,659481.376963317
1093,SD,8/14/2023 6:14:20 PM,L,10,<= 2%,F,2746085f-8ab4-4c57-8f65-3d0cfe130416,ENORTON,8/21/2023 4:38:46 PM,ENORTON,7/15/2024 2:53:33 PM,CRW-01445,1730145.78500122,657982.390131891
1094,KB,9/29/2023 2:58:38 PM,L,10,<= 2%,P,d997fb42-38da-4f7c-9d32-cdaa167dc309,ENORTON,10/2/2023 4:52:19 PM,ENORTON,10/2/2023 4:52:19 PM,CRW-01821,1726084.15139222,676158.205158144
1095,SD,8/16/2023 1:51:30 PM,L,10,<= 2%,F,ed5fa250-3166-4516-b6eb-9f1666e85c18,ENORTON,8/21/2023 4:38:46 PM,ENORTON,8/21/2023 4:38:46 PM,CRW-01487,1730819.92276056,658266.529655471
1096,,,L,10,,P,02053a98-f185-4861-9240-f2ad026dabaf,ENORTON,7/25/2024 1:10:40 PM,ENORTON,7/25/2024 1:10:40 PM,CRW-02290,1736883.75282447,671368.394527808
1097,CW,9/19/2023 8:07:10 PM,L,4,2% - 5%,G,a29f7dbf-30c2-42b4-8dd6-11c443d42b37,ENORTON,9/28/2023 2:05:56 PM,ENORTON,7/15/2024 1:25:22 PM,CRW-01761,1753790.09696446,647564.934588894
1098,LW,8/10/2023 12:03:02 PM,T,10,<= 2%,G,9e5d1f27-066e-4420-9d08-cf0110b6f3b1,ENORTON,8/14/2023 6:03:25 PM,ENORTON,7/16/2024 3:44:11 PM,CRW-01378,1734774.81675364,663104.194848895
1099,JSw,8/18/2023 2:34:00 PM,L,10,> 5%,P,45263801-4c60-41c8-8b1f-f0b6058f675c,ENORTON,8/21/2023 4:38:46 PM,ENORTON,7/15/2024 2:43:01 PM,CRW-01530,1744730.49927005,661127.155495897
1100,SD,11/16/2023 4:05:07 PM,T,10,2% - 5%,F,4ed667a8-bd31-4238-bd7a-f52b8b1a6ccd,ENORTON,11/20/2023 5:18:19 PM,ENORTON,7/11/2024 2:13:14 PM,CRW-01970,1739844.06809805,671983.414295137
1101,,,L,10,,G,2cf014de-e111-484b-a3d6-57eb522e0c2d,ENORTON,7/25/2024 1:10:40 PM,ENORTON,7/25/2024 1:10:40 PM,CRW-02289,1736875.12193622,671315.261760056
1102,LW,8/10/2023 3:43:23 PM,L,10,<= 2%,G,f4ccd64f-5575-4783-a3f3-f1314ca5b155,ENORTON,8/14/2023 6:03:25 PM,ENORTON,7/16/2024 3:38:21 PM,CRW-01400,1733958.35874088,663598.296222895
1103,JoS,11/3/2023 3:45:08 PM,L,10,2% - 5%,G,c13654b4-d09d-4b13-b5d9-18ca86770235,ENORTON,11/6/2023 3:33:43 PM,ENORTON,7/15/2024 1:12:20 PM,CRW-01939,1741331.83152673,680406.925991401
1104,JoS,7/5/2023 7:25:07 PM,L,10,2% - 5%,F,6c9929f5-0768-4ea4-9d16-fae3fc40c8ef,ENORTON,7/11/2023 5:30:19 PM,ENORTON,7/25/2024 12:33:36 PM,CRW-00972,1734268.86697814,664787.173766389
1105,MC,7/21/2023 3:48:07 PM,L,10,2% - 5%,G,8e9da466-c95e-4ef4-94f6-27e43c0fdb16,ENORTON,7/24/2023 3:48:55 PM,ENORTON,7/16/2024 4:41:23 PM,CRW-01131,1739280.4284773,656448.079880312
1106,CW,7/7/2023 8:45:21 PM,L,10,<= 2%,F,ef935921-aacd-44b7-a642-5da79c4cf6d6,ENORTON,7/11/2023 5:30:19 PM,ENORTON,7/16/2024 4:59:06 PM,CRW-00998,1726323.60891855,668354.016042143
1107,CW,6/1/2023 7:12:16 PM,L,10,2% - 5%,G,772363cf-ca68-4881-8698-96d186916367,ENORTON,6/5/2023 11:20:39 PM,ENORTON,7/25/2024 2:25:53 PM,CRW-00281,1736505.01539297,661202.241631806
1108,AD,7/5/2023 12:24:01 PM,T,8,2% - 5%,G,5d58d2da-0cc8-4fd3-95a7-0b18b94e458b,ENORTON,7/11/2023 5:30:19 PM,ENORTON,7/25/2024 12:33:36 PM,CRW-00946,1735424.75836714,653402.914054647
1109,KB,7/19/2023 8:14:16 PM,L,10,> 5%,P,38505583-0652-4c84-b911-48693a3285b1,ENORTON,7/24/2023 3:48:55 PM,ENORTON,7/16/2024 4:47:32 PM,CRW-01114,1732286.37684864,656098.281695396
1110,CW,5/25/2023 7:24:03 PM,T,12,2% - 5%,P,33dcbd34-c8f3-42ee-b91c-89cc3a7152a4,ENORTON,5/30/2023 5:31:38 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00148,1738431.22479513,663777.753869221
1111,LW,8/17/2023 12:40:00 PM,L,10,<= 2%,P,5cce289d-6335-4d4a-b08a-8d6020944da3,ENORTON,8/21/2023 4:38:46 PM,ENORTON,7/15/2024 2:43:01 PM,CRW-01508,1743765.65539922,661538.0149104
1112,TO,4/20/2023 5:06:21 PM,L,10,> 5%,F,c37aa24c-7b66-4796-98bd-5c7313851d83,VDR-JOMARTIN,5/1/2023 5:59:48 PM,ENORTON,7/25/2024 3:32:24 PM,CRW-00019,1747285.09357031,682028.856802642
1113,CW,8/25/2023 3:20:00 PM,L,10,2% - 5%,F,15035db7-feb3-4f74-a589-6944bce83e20,ENORTON,8/28/2023 5:37:19 PM,ENORTON,7/15/2024 1:50:22 PM,CRW-01609,1741256.76802856,658481.895366475
1114,CW,5/30/2023 1:20:13 PM,L,10,2% - 5%,G,21e0b2fe-a154-4669-a543-97c78ebf796c,ENORTON,6/5/2023 11:20:39 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00214,1738693.61534648,665995.826532811
1115,LW,8/14/2023 3:49:01 PM,L,8,<= 2%,F,3bbe6a0e-f419-4993-8b97-a46e4fe3214f,ENORTON,8/21/2023 4:38:46 PM,ENORTON,7/16/2024 3:38:21 PM,CRW-01438,1732841.58013456,664407.938304394
1116,SD,8/10/2023 2:05:08 PM,L,10,<= 2%,P,905e37f7-ff62-4ffb-9147-69f990ab4c2d,ENORTON,8/14/2023 6:03:25 PM,ENORTON,7/16/2024 3:44:11 PM,CRW-01387,1728903.65756422,656876.023250148
1117,MT,5/22/2023 8:53:01 PM,L,10,<= 2%,P,7c437a2f-f28f-46c4-84e4-7fb2c3bace25,ENORTON,5/30/2023 5:31:38 PM,ENORTON,7/25/2024 3:19:15 PM,CRW-00067,1741257.34381481,667601.755079478
1118,CW,6/23/2023 9:07:02 PM,L,8,2% - 5%,G,e41520c2-5b90-42c5-ac91-90d16f3d9b92,ENORTON,6/28/2023 3:39:38 PM,ENORTON,7/25/2024 12:59:47 PM,CRW-00614,1737401.63663122,664432.911351562
1119,CW,7/10/2023 10:20:02 PM,L,10,2% - 5%,P,6d71dabe-e01b-4581-b217-f22ee34b2738,ENORTON,7/17/2023 4:49:20 PM,ENORTON,7/15/2024 5:45:56 PM,CRW-01015,1729751.44851956,668013.042314649
1120,CW,6/5/2023 11:05:21 PM,L,10,2% - 5%,G,16294bf5-0020-460f-98cd-8925ed514a14,ENORTON,6/22/2023 1:48:41 PM,ENORTON,7/25/2024 2:25:53 PM,CRW-00310,1736940.59490238,662633.519937232
1121,CW,8/16/2023 6:00:11 PM,L,10,2% - 5%,P,2728b4cb-b7f1-4521-ba9f-802132aa54ae,ENORTON,8/21/2023 4:38:46 PM,ENORTON,7/15/2024 2:49:09 PM,CRW-01496,1744751.32764047,661205.980797559
1122,CW,5/25/2023 7:50:03 PM,T,12,<= 2%,P,1c76a277-97a9-4cc7-8721-5e8775ec55f0,ENORTON,5/30/2023 5:31:38 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00164,1739502.51333497,664598.355574474
1123,JoS,8/22/2023 6:53:01 PM,L,10,2% - 5%,F,ee5d46d6-1204-49c9-aace-3406d2f6cde9,ENORTON,8/28/2023 5:37:19 PM,ENORTON,7/15/2024 2:38:04 PM,CRW-01581,1734116.31610213,661095.879967898
1124,CW,5/30/2023 1:12:37 PM,L,10,2% - 5%,G,81c07056-4a6d-4771-a166-fcb329326f7c,ENORTON,6/5/2023 11:20:39 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00210,1739105.48427339,666169.311093971
1125,KB,8/22/2023 12:17:12 PM,L,10,2% - 5%,P,2015f609-6bb3-4f20-bac3-bfad2357ce9c,ENORTON,8/28/2023 5:37:19 PM,ENORTON,7/15/2024 2:38:04 PM,CRW-01562,1738581.25795963,659141.23722364
1126,KB,8/2/2023 5:26:40 PM,L,10,2% - 5%,G,456f0b51-4555-4df2-bb17-c84a9c941faa,ENORTON,8/8/2023 12:17:10 PM,ENORTON,7/16/2024 4:20:00 PM,CRW-01261,1730436.69255589,655300.367280722
1127,JSw,8/2/2023 8:02:28 PM,T,10,<= 2%,G,774a48e5-7e8c-4166-8b04-47cb34f1f9ef,ENORTON,8/8/2023 12:17:10 PM,ENORTON,8/8/2023 12:17:10 PM,CRW-01276,1726206.13310364,662883.007627234
1128,JB,11/2/2023 3:37:03 PM,L,10,2% - 5%,P,2ec24388-614f-4be4-aec3-d7fd3c3cc560,ENORTON,11/6/2023 3:33:43 PM,ENORTON,11/6/2023 3:33:43 PM,CRW-01932,1741716.45444514,669550.619291976
1129,CW,5/25/2023 7:30:05 PM,T,12,,P,0c4b0eb2-3781-40cd-80e2-f69a1bc0654a,ENORTON,5/30/2023 5:31:38 PM,ENORTON,7/24/2024 8:08:53 PM,CRW-00153,1738338.24663463,664075.880241483
1130,CW,5/30/2023 3:55:19 PM,L,10,2% - 5%,P,847800cd-7d2a-4020-bea0-151cbd92dfcd,ENORTON,6/5/2023 11:20:39 PM,ENORTON,7/25/2024 2:25:53 PM,CRW-00244,1739179.67113289,667483.485630974
1131,CW,5/30/2023 4:20:07 PM,L,10,2% - 5%,G,e3c0b994-3157-494f-a288-bf235379a8c5,ENORTON,6/5/2023 11:20:39 PM,ENORTON,6/5/2023 11:20:39 PM,CRW-00253,1738222.88367638,667000.856018811
1132,CW,6/1/2023 7:27:00 PM,L,10,<= 2%,G,85d5e49a-baed-40fe-b0fa-d02e6a36721d,ENORTON,6/5/2023 11:20:39 PM,ENORTON,7/25/2024 2:25:53 PM,CRW-00282,1736483.13157848,661261.785475984
1133,KB,7/4/2023 3:22:37 PM,L,10,2% - 5%,G,35a1e3cb-ca57-4988-b081-0a197292643d,ENORTON,7/11/2023 5:30:19 PM,ENORTON,7/25/2024 12:33:36 PM,CRW-00937,1734998.86879897,651613.879246891
1134,TO,4/18/2023 4:07:03 PM,L,10,2% - 5%,F,7d67acc4-6e0a-4d56-bab5-838a6cecac42,VDR-JOMARTIN,5/1/2023 5:59:48 PM,ENORTON,7/25/2024 3:32:24 PM,CRW-00014,1744969.99813488,682179.076974645
1135,CW,7/7/2023 8:05:44 PM,L,11,2% - 5%,P,d62a91fe-8f62-4e3b-bbb6-a7a65428bb79,ENORTON,7/11/2023 5:30:19 PM,ENORTON,7/16/2024 4:59:06 PM,CRW-00995,1726292.53352138,668780.108365804
1136,CW,6/27/2023 6:22:00 PM,L,10,<= 2%,P,743965fe-c689-4397-9379-dd549cd8eab5,ENORTON,7/7/2023 6:35:14 PM,ENORTON,7/25/2024 12:59:47 PM,CRW-00792,1736075.13600339,664155.22030589
1137,SD,8/15/2023 6:17:31 PM,L,10,<= 2%,P,24b00db9-9152-49f5-861d-8f81f71a394e,ENORTON,8/21/2023 4:38:46 PM,ENORTON,7/16/2024 3:33:04 PM,CRW-01476,1730753.69421847,658273.63790898
1138,CW,5/30/2023 1:11:44 PM,L,10,2% - 5%,G,796b8e41-e284-49cd-916d-3acc5580fd64,ENORTON,6/5/2023 11:20:39 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00209,1739106.79496631,666210.258190557
1139,SD,9/22/2023 2:13:10 PM,T,10,2% - 5%,P,6aa1d325-016c-453d-8d0b-d232924d77e8,ENORTON,9/28/2023 2:05:56 PM,ENORTON,7/15/2024 1:25:22 PM,CRW-01792,1732159.85216731,648805.712947235
1140,JSw,9/26/2023 3:16:01 PM,L,10,2% - 5%,P,442e0471-795a-488a-8ed8-72a3722c0e59,ENORTON,10/2/2023 4:52:19 PM,ENORTON,7/15/2024 1:25:22 PM,CRW-01806,1752641.44374996,644216.747715726
1141,LW,9/5/2023 12:39:00 PM,L,10,2% - 5%,P,5d565a71-4134-4859-9af0-3eb08de02683,ENORTON,9/11/2023 4:05:50 PM,ENORTON,9/11/2023 4:05:50 PM,CRW-01687,1746947.32751356,651402.99581039
1142,JB,10/31/2023 3:46:01 PM,L,10,<= 2%,F,f7ac70bd-28b5-4dac-9755-15332274c62e,ENORTON,11/6/2023 3:33:43 PM,ENORTON,7/15/2024 1:12:20 PM,CRW-01926,1742948.81582555,669765.598848894
1143,SD,10/12/2023 1:20:32 PM,L,10,2% - 5%,G,6187b9cd-448f-446e-8a56-9ec9b5420495,ENORTON,10/19/2023 3:36:47 PM,ENORTON,10/19/2023 3:36:47 PM,CRW-01886,1724891.66591631,666073.398556143
1144,CW,7/28/2023 2:27:06 PM,L,5,2% - 5%,P,2f35a867-b876-4831-90d2-c0fd349805c6,ENORTON,8/1/2023 6:23:49 PM,ENORTON,7/15/2024 4:18:05 PM,CRW-01197,1726819.40451489,665483.684184387
1145,KB,7/27/2023 12:28:19 PM,L,10,<= 2%,G,b31e739a-3abb-44ba-a839-43360d419d1b,ENORTON,8/1/2023 6:23:49 PM,ENORTON,7/16/2024 4:27:35 PM,CRW-01179,1735951.69202456,658570.297092557
1146,JoS,7/5/2023 5:41:01 PM,L,10,2% - 5%,P,8705390c-e2df-4d5d-bd0f-c8401b2c8b43,ENORTON,7/11/2023 5:30:19 PM,ENORTON,7/25/2024 12:33:36 PM,CRW-00969,1734163.25334422,664245.008840233
1147,DF,3/13/2023 4:09:50 PM,L,10,<= 2%,P,95dc4ec1-783b-4488-91cf-2e0f2a6749b4,,,ENORTON,7/25/2024 3:32:24 PM,CRW-00001,1741843.83968906,675590.851634055
1148,KB,6/27/2023 5:27:18 PM,L,10,2% - 5%,P,3733c8ea-aaa4-4c47-9d4f-0297ffa51ed0,ENORTON,7/7/2023 6:35:14 PM,ENORTON,7/25/2024 12:59:47 PM,CRW-00789,1734222.38249105,666089.580938473
1149,JoS,8/22/2023 2:59:14 PM,L,6,2% - 5%,P,5b856abb-d9db-414f-b48f-38656d3ef8a6,ENORTON,8/28/2023 5:37:19 PM,ENORTON,7/15/2024 2:38:04 PM,CRW-01574,1733882.02031089,661729.395433143
1150,JE,6/13/2023 7:35:04 PM,L,10,2% - 5%,G,c7041797-44f6-4ce9-987b-9ff8a9c7480d,ENORTON,6/22/2023 1:53:20 PM,ENORTON,7/17/2024 4:01:54 PM,CRW-00416,1737956.50888105,667465.110011563
1151,JB,8/8/2023 12:12:25 PM,L,12,2% - 5%,F,1161b072-35b7-4231-b63b-488965dc8da8,ENORTON,8/14/2023 6:03:25 PM,ENORTON,7/16/2024 3:44:11 PM,CRW-01337,1728715.42532913,655513.474466056
1152,LN,7/5/2023 12:24:14 PM,L,10,> 5%,G,6509d37b-50e3-416f-95ec-1d987cd76687,ENORTON,7/11/2023 5:30:19 PM,ENORTON,7/25/2024 12:33:36 PM,CRW-00947,1735562.01432621,654631.546439901
1153,AD,7/3/2023 6:47:17 PM,L,10,2% - 5%,P,62f281d9-9a96-49c2-b582-58ab93f0cb48,ENORTON,7/11/2023 5:30:19 PM,ENORTON,7/25/2024 12:41:24 PM,CRW-00910,1736254.44502798,653318.888960227
1154,CW,5/18/2023 7:55:04 PM,L,10,2% - 5%,F,037bdab3-92d6-43c1-8146-d31e7fe205ed,ENORTON,5/26/2023 6:43:32 PM,ENORTON,7/25/2024 3:19:15 PM,CRW-00060,1738620.02723905,668593.422059387
1155,SD,11/22/2023 5:00:30 PM,T,10,<= 2%,P,fff4ce21-bf5b-4b70-824e-43c1a1778e38,ENORTON,11/27/2023 3:59:39 PM,ENORTON,7/15/2024 1:05:51 PM,CRW-01990,1739953.92220905,671976.405122817
1156,CW,10/2/2023 7:19:03 PM,L,10,2% - 5%,P,e570768a-9f9a-45e6-b8b1-098a4301c294,ENORTON,10/9/2023 3:25:06 PM,ENORTON,7/15/2024 1:25:22 PM,CRW-01835,1747204.76531889,672526.793457732
1157,CW,6/22/2023 10:22:16 PM,L,10,2% - 5%,F,1412beb2-1dfd-4b19-954c-ddd43e7ac6d3,ENORTON,6/28/2023 3:39:38 PM,ENORTON,7/25/2024 12:59:47 PM,CRW-00600,1738305.73948181,664867.34585014
1158,JB,11/15/2023 4:24:13 PM,L,10,2% - 5%,P,547fd8b1-c01a-4abb-9680-ca5b96649ede,ENORTON,11/20/2023 5:18:19 PM,ENORTON,11/20/2023 5:18:19 PM,CRW-01965,1744758.40538222,674770.774205983
1159,JB,9/6/2023 12:34:02 PM,T,10,<= 2%,P,a7257f85-c27e-4ba2-9700-e901e252ece3,ENORTON,9/11/2023 4:05:50 PM,ENORTON,7/11/2024 4:38:50 PM,CRW-01713,1731465.96379131,673308.695437223
1160,JoS,8/18/2023 3:19:13 PM,L,10,2% - 5%,F,994d86b0-6d49-498a-962d-cb96775a9698,ENORTON,8/21/2023 4:38:46 PM,ENORTON,7/15/2024 2:43:01 PM,CRW-01533,1734508.59025197,661023.141268224
1161,CW,5/30/2023 1:00:05 PM,L,10,2% - 5%,G,27716290-99a7-4eb3-9854-2c4174db4f9f,ENORTON,6/5/2023 11:20:39 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00204,1739699.23439822,666471.014558807
1162,CW,5/25/2023 6:54:21 PM,L,10,2% - 5%,G,783c0434-30bb-4f60-ba48-322a598ebeae,ENORTON,5/30/2023 5:31:38 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00140,1739480.6268958,663359.013893068
1163,SD,8/2/2023 3:11:00 PM,L,10,2% - 5%,P,30ca0adb-0fe3-48ec-bb60-991040130882,ENORTON,8/8/2023 12:17:10 PM,ENORTON,7/16/2024 4:20:00 PM,CRW-01244,1730632.25975005,656666.866516232
1164,CW,5/30/2023 4:42:06 PM,L,10,2% - 5%,P,ee21be12-e0e0-4f34-afc6-75ae9aaa3759,ENORTON,6/5/2023 11:20:39 PM,ENORTON,7/25/2024 2:25:53 PM,CRW-00259,1739168.30895089,667523.059370726
1165,SD,10/12/2023 1:11:22 PM,L,10,2% - 5%,G,4c421f20-3d0e-49ae-8a24-dc7fa4162eea,ENORTON,10/19/2023 3:36:47 PM,ENORTON,7/11/2024 2:36:43 PM,CRW-01884,1724843.67290205,666063.891029224
1166,SD,8/16/2023 6:36:02 PM,L,10,> 5%,G,6c28192a-8ae0-487c-b25c-17513b2c48e6,ENORTON,8/21/2023 4:38:46 PM,ENORTON,7/11/2024 6:42:39 PM,CRW-01500,1732094.52716672,658137.948875889
1167,KB,7/4/2023 2:30:28 PM,L,10,2% - 5%,G,9f6b82e7-8c55-4abe-925f-f03d2f99fd64,ENORTON,7/11/2023 5:30:19 PM,ENORTON,7/25/2024 12:33:36 PM,CRW-00931,1733381.09906864,650851.004132226
1168,JoS,6/27/2023 6:44:14 PM,T,10,2% - 5%,G,f7015e5c-d42b-468c-8060-004f80cf1275,ENORTON,7/7/2023 6:35:14 PM,ENORTON,7/25/2024 12:49:53 PM,CRW-00797,1735607.54704355,666889.118053317
1169,RM,4/20/2023 5:33:02 PM,L,10,> 5%,F,00f9b735-c3c8-416d-9c3c-8312f75560ba,VDR-JOMARTIN,5/1/2023 5:59:48 PM,ENORTON,7/25/2024 3:32:24 PM,CRW-00022,1749804.80145739,681737.49846147
1170,JB,8/9/2023 1:32:21 PM,L,10,> 5%,G,0e82aa06-90c6-4152-835b-7c78fb14aa17,ENORTON,8/14/2023 6:03:25 PM,ENORTON,7/16/2024 3:44:11 PM,CRW-01360,1726616.14835972,654701.118479222
1171,JS,6/2/2023 1:31:51 PM,L,10,2% - 5%,P,dc328675-1c87-492a-9bcc-0494b162b388,ENORTON,6/5/2023 11:20:39 PM,ENORTON,7/25/2024 2:25:53 PM,CRW-00279,1737820.16072856,665041.576800898
1172,CW,5/25/2023 7:25:03 PM,T,13,2% - 5%,P,8e4afdb2-6250-431e-8c0a-5b9db0e61b98,ENORTON,5/30/2023 5:31:38 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00149,1738512.16984323,663831.904679567
1173,SD,11/15/2023 3:38:28 PM,T,8,<= 2%,P,beaded70-c116-407a-9b44-2e527037294f,ENORTON,11/20/2023 5:18:19 PM,ENORTON,11/20/2023 5:18:19 PM,CRW-01960,1745814.86980473,674138.502832726
1174,SD,7/27/2023 2:40:05 PM,L,10,<= 2%,G,ae9be1f8-fe3c-4874-961a-42fbbf5aff0e,ENORTON,8/1/2023 6:23:49 PM,ENORTON,7/16/2024 4:27:35 PM,CRW-01182,1735564.48610605,657183.720141307
1175,JE,6/14/2023 6:38:20 PM,L,10,2% - 5%,P,a5b67b5e-9a29-46c4-b0bd-c80c7c665ef9,ENORTON,6/22/2023 1:53:20 PM,ENORTON,7/25/2024 1:39:44 PM,CRW-00431,1736317.60599089,667217.878222555
1176,CW,5/24/2023 7:31:13 PM,L,10,2% - 5%,F,de4aee7a-774c-49a7-be71-a674865488c0,ENORTON,5/30/2023 5:31:38 PM,ENORTON,5/30/2023 5:31:38 PM,CRW-00075,1738819.53208938,668698.725326478
1177,JB,12/7/2023 3:18:04 PM,L,9,2% - 5%,P,b28195da-6c28-4e07-88d2-584d77d363f5,ENORTON,12/11/2023 6:52:58 PM,ENORTON,7/15/2024 1:05:51 PM,CRW-02034,1746550.18821597,670903.708777398
1178,JB,9/29/2023 2:49:20 PM,L,10,2% - 5%,P,b5d28322-4702-4c9b-acb4-045b61f3d8c2,ENORTON,10/2/2023 4:52:19 PM,ENORTON,10/2/2023 4:52:19 PM,CRW-01819,1726036.94348139,676097.512366146
1179,TR,8/30/2023 3:59:53 PM,L,10,<= 2%,G,3d408093-c10c-4fe0-bc16-29e63d6fe246,ENORTON,9/6/2023 4:10:45 PM,ENORTON,9/6/2023 4:10:45 PM,CRW-01649,1742721.74574164,656958.560158566
1180,SD,12/6/2023 3:28:03 PM,T,10,<= 2%,G,ee448dc5-559f-42d6-b650-3ecbbeac7372,ENORTON,12/11/2023 6:52:58 PM,ENORTON,7/15/2024 1:05:51 PM,CRW-02027,1744420.75382656,669995.509806395
1181,JE,6/19/2023 5:39:07 PM,L,10,2% - 5%,G,19115078-1205-4093-b067-9e7c8f9e3bff,ENORTON,6/28/2023 3:39:38 PM,ENORTON,7/25/2024 1:24:33 PM,CRW-00509,1735086.82728447,665312.06116806
1182,SD,12/6/2023 3:26:34 PM,T,10,2% - 5%,G,9e162442-4973-486f-98fe-777a7317b9c4,ENORTON,12/11/2023 6:52:58 PM,ENORTON,7/15/2024 1:05:51 PM,CRW-02026,1744409.80338913,669964.797269389
1183,SD,9/22/2023 2:14:07 PM,T,10,> 5%,P,aa5c5ea4-6bab-4e1e-8fec-789c7ad12d57,ENORTON,9/28/2023 2:05:56 PM,ENORTON,7/15/2024 1:25:22 PM,CRW-01793,1732186.55716638,648767.682511479
1184,CW,6/28/2023 7:08:02 PM,L,10,2% - 5%,G,866c8c7d-0860-49ee-aedb-c7a182920084,ENORTON,7/7/2023 6:35:14 PM,ENORTON,7/25/2024 12:49:53 PM,CRW-00859,1737128.16276872,663278.500274554
1185,CW,5/25/2023 8:10:18 PM,T,13,2% - 5%,F,0dc510cb-b2a9-4f74-866d-b8ed5358383b,ENORTON,5/30/2023 5:31:38 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00173,1740380.70646048,665139.846617475
1186,MM,6/14/2023 2:55:41 PM,L,10,<= 2%,G,a8d926f2-cc83-4efa-b23c-b88bb397ccc4,ENORTON,6/22/2023 1:53:20 PM,ENORTON,7/25/2024 1:51:08 PM,CRW-00424,1736955.28122473,671931.713283062
1187,JB,9/20/2023 1:59:04 PM,L,10,2% - 5%,G,18988b72-5ab6-4b18-91bd-088acb9222a3,ENORTON,9/28/2023 2:05:56 PM,ENORTON,7/15/2024 1:25:22 PM,CRW-01769,1728764.53054589,674260.422536388
1188,JoS,7/5/2023 6:03:29 PM,L,10,2% - 5%,G,f9af91ec-3a04-44a7-acba-003c9dbd0562,ENORTON,7/11/2023 5:30:19 PM,ENORTON,7/25/2024 12:33:36 PM,CRW-00970,1734155.54207355,664218.867816389
1189,CW,5/25/2023 6:18:12 PM,L,10,2% - 5%,P,45bacdaf-3a26-4792-8fb2-33f69a14260e,ENORTON,5/30/2023 5:31:38 PM,ENORTON,7/25/2024 3:15:27 PM,CRW-00122,1740721.93412447,663016.533934981
1190,LN,7/10/2023 6:40:20 PM,L,10,<= 2%,P,ba408360-9128-4cc2-afcc-d90858fb2af4,ENORTON,7/17/2023 4:49:20 PM,ENORTON,7/16/2024 4:59:06 PM,CRW-01003,1733564.55539463,654801.198987722
1191,KB,7/19/2023 8:15:01 PM,L,10,<= 2%,P,bfa56968-abe1-4e4c-8eb9-f41828cb50e4,ENORTON,7/24/2023 3:48:55 PM,ENORTON,7/16/2024 4:47:32 PM,CRW-01115,1732267.67970756,656122.759008646
